time,"I(I2)","P(B2)","V(2)"
1.062500e-10,5.775000e-04,7.128943e+00,-8.490120e-06
1.065000e-10,5.790000e-04,7.130108e+00,-8.483569e-06
1.067500e-10,5.805000e-04,7.131278e+00,-8.476943e-06
1.070000e-10,5.820000e-04,7.132453e+00,-8.470239e-06
1.072500e-10,5.835000e-04,7.133633e+00,-8.463457e-06
1.075000e-10,5.850000e-04,7.134817e+00,-8.456594e-06
1.077500e-10,5.865000e-04,7.136007e+00,-8.449649e-06
1.080000e-10,5.880000e-04,7.137201e+00,-8.442621e-06
1.082500e-10,5.895000e-04,7.138401e+00,-8.435508e-06
1.085000e-10,5.910000e-04,7.139605e+00,-8.428307e-06
1.087500e-10,5.925000e-04,7.140815e+00,-8.421018e-06
1.090000e-10,5.940000e-04,7.142030e+00,-8.413638e-06
1.092500e-10,5.955000e-04,7.143251e+00,-8.406166e-06
1.095000e-10,5.970000e-04,7.144476e+00,-8.398599e-06
1.097500e-10,5.985000e-04,7.145708e+00,-8.390936e-06
1.100000e-10,6.000000e-04,7.146944e+00,-8.383174e-06
1.102500e-10,6.000000e-04,7.148165e+00,-8.440678e-06
1.105000e-10,6.000000e-04,7.149325e+00,-8.543913e-06
1.107500e-10,6.000000e-04,7.150364e+00,-8.731487e-06
1.110000e-10,6.000000e-04,7.151213e+00,-9.000098e-06
1.112500e-10,5.985000e-04,7.151798e+00,-9.389915e-06
1.115000e-10,5.970000e-04,7.152058e+00,-9.837602e-06
1.117500e-10,5.955000e-04,7.151958e+00,-1.032990e-05
1.120000e-10,5.940000e-04,7.151496e+00,-1.081845e-05
1.122500e-10,5.925000e-04,7.150713e+00,-1.125338e-05
1.125000e-10,5.910000e-04,7.149681e+00,-1.159381e-05
1.127500e-10,5.895000e-04,7.148489e+00,-1.181650e-05
1.130000e-10,5.880000e-04,7.147234e+00,-1.192072e-05
1.132500e-10,5.865000e-04,7.145990e+00,-1.192751e-05
1.135000e-10,5.850000e-04,7.144805e+00,-1.187342e-05
1.137500e-10,5.835000e-04,7.143690e+00,-1.180033e-05
1.140000e-10,5.820000e-04,7.142627e+00,-1.174448e-05
1.142500e-10,5.805000e-04,7.141578e+00,-1.172802e-05
1.145000e-10,5.790000e-04,7.140505e+00,-1.175543e-05
1.147500e-10,5.775000e-04,7.139378e+00,-1.181553e-05
1.150000e-10,5.760000e-04,7.138189e+00,-1.188775e-05
1.152500e-10,5.745000e-04,7.136947e+00,-1.195027e-05
1.155000e-10,5.730000e-04,7.135676e+00,-1.198716e-05
1.157500e-10,5.715000e-04,7.134403e+00,-1.199249e-05
1.160000e-10,5.700000e-04,7.133152e+00,-1.197055e-05
1.162500e-10,5.685000e-04,7.131935e+00,-1.193278e-05
1.165000e-10,5.670000e-04,7.130753e+00,-1.189293e-05
1.167500e-10,5.655000e-04,7.129596e+00,-1.186239e-05
1.170000e-10,5.640000e-04,7.128449e+00,-1.184711e-05
1.172500e-10,5.625000e-04,7.127300e+00,-1.184683e-05
1.175000e-10,5.610000e-04,7.126139e+00,-1.185652e-05
1.177500e-10,5.595000e-04,7.124966e+00,-1.186896e-05
1.180000e-10,5.580000e-04,7.123785e+00,-1.187760e-05
1.182500e-10,5.565000e-04,7.122603e+00,-1.187851e-05
1.185000e-10,5.550000e-04,7.121428e+00,-1.187111e-05
1.187500e-10,5.535000e-04,7.120264e+00,-1.185763e-05
1.190000e-10,5.520000e-04,7.119114e+00,-1.184179e-05
1.192500e-10,5.505000e-04,7.117975e+00,-1.182721e-05
1.195000e-10,5.490000e-04,7.116845e+00,-1.181629e-05
1.197500e-10,5.475000e-04,7.115718e+00,-1.180968e-05
1.200000e-10,5.460000e-04,7.114593e+00,-1.180648e-05
1.202500e-10,5.445000e-04,7.113467e+00,-1.180488e-05
1.205000e-10,5.430000e-04,7.112343e+00,-1.180302e-05
1.207500e-10,5.415000e-04,7.111220e+00,-1.179956e-05
1.210000e-10,5.400000e-04,7.110102e+00,-1.179405e-05
1.212500e-10,5.385000e-04,7.108990e+00,-1.178687e-05
1.215000e-10,5.370000e-04,7.107883e+00,-1.177886e-05
1.217500e-10,5.355000e-04,7.106783e+00,-1.177098e-05
1.220000e-10,5.340000e-04,7.105688e+00,-1.176391e-05
1.222500e-10,5.325000e-04,7.104596e+00,-1.175791e-05
1.225000e-10,5.310000e-04,7.103509e+00,-1.175284e-05
1.227500e-10,5.295000e-04,7.102424e+00,-1.174830e-05
1.230000e-10,5.280000e-04,7.101342e+00,-1.174381e-05
1.232500e-10,5.265000e-04,7.100263e+00,-1.173904e-05
1.235000e-10,5.250000e-04,7.099189e+00,-1.173384e-05
1.237500e-10,5.235000e-04,7.098118e+00,-1.172828e-05
1.240000e-10,5.220000e-04,7.097052e+00,-1.172253e-05
1.242500e-10,5.205000e-04,7.095989e+00,-1.171684e-05
1.245000e-10,5.190000e-04,7.094931e+00,-1.171136e-05
1.247500e-10,5.175000e-04,7.093876e+00,-1.170616e-05
1.250000e-10,5.160000e-04,7.092825e+00,-1.170121e-05
1.252500e-10,5.145000e-04,7.091777e+00,-1.169641e-05
1.255000e-10,5.130000e-04,7.090732e+00,-1.169167e-05
1.257500e-10,5.115000e-04,7.089691e+00,-1.168689e-05
1.260000e-10,5.100000e-04,7.088653e+00,-1.168205e-05
1.262500e-10,5.085000e-04,7.087619e+00,-1.167717e-05
1.265000e-10,5.070000e-04,7.086588e+00,-1.167228e-05
1.267500e-10,5.055000e-04,7.085560e+00,-1.166743e-05
1.270000e-10,5.040000e-04,7.084536e+00,-1.166268e-05
1.272500e-10,5.025000e-04,7.083516e+00,-1.165801e-05
1.275000e-10,5.010000e-04,7.082498e+00,-1.165344e-05
1.277500e-10,4.995000e-04,7.081484e+00,-1.164892e-05
1.280000e-10,4.980000e-04,7.080473e+00,-1.164444e-05
1.282500e-10,4.965000e-04,7.079465e+00,-1.163998e-05
1.285000e-10,4.950000e-04,7.078460e+00,-1.163553e-05
1.287500e-10,4.935000e-04,7.077458e+00,-1.163110e-05
1.290000e-10,4.920000e-04,7.076460e+00,-1.162670e-05
1.292500e-10,4.905000e-04,7.075464e+00,-1.162235e-05
1.295000e-10,4.890000e-04,7.074472e+00,-1.161804e-05
1.297500e-10,4.875000e-04,7.073483e+00,-1.161377e-05
1.300000e-10,4.860000e-04,7.072496e+00,-1.160956e-05
1.302500e-10,4.845000e-04,7.071513e+00,-1.160538e-05
1.305000e-10,4.830000e-04,7.070532e+00,-1.160123e-05
1.307500e-10,4.815000e-04,7.069555e+00,-1.159711e-05
1.310000e-10,4.800000e-04,7.068580e+00,-1.159301e-05
1.312500e-10,4.785000e-04,7.067608e+00,-1.158895e-05
1.315000e-10,4.770000e-04,7.066639e+00,-1.158491e-05
1.317500e-10,4.755000e-04,7.065673e+00,-1.158091e-05
1.320000e-10,4.740000e-04,7.064710e+00,-1.157695e-05
1.322500e-10,4.725000e-04,7.063750e+00,-1.157301e-05
1.325000e-10,4.710000e-04,7.062792e+00,-1.156911e-05
1.327500e-10,4.695000e-04,7.061837e+00,-1.156524e-05
1.330000e-10,4.680000e-04,7.060885e+00,-1.156139e-05
1.332500e-10,4.665000e-04,7.059935e+00,-1.155758e-05
1.335000e-10,4.650000e-04,7.058988e+00,-1.155378e-05
1.337500e-10,4.635000e-04,7.058044e+00,-1.155002e-05
1.340000e-10,4.620000e-04,7.057103e+00,-1.154628e-05
1.342500e-10,4.605000e-04,7.056164e+00,-1.154257e-05
1.345000e-10,4.590000e-04,7.055227e+00,-1.153888e-05
1.347500e-10,4.575000e-04,7.054294e+00,-1.153523e-05
1.350000e-10,4.560000e-04,7.053362e+00,-1.153159e-05
1.352500e-10,4.545000e-04,7.052434e+00,-1.152799e-05
1.355000e-10,4.530000e-04,7.051508e+00,-1.152440e-05
1.357500e-10,4.515000e-04,7.050584e+00,-1.152084e-05
1.360000e-10,4.500000e-04,7.049663e+00,-1.151731e-05
1.362500e-10,4.485000e-04,7.048745e+00,-1.151379e-05
1.365000e-10,4.470000e-04,7.047829e+00,-1.151030e-05
1.367500e-10,4.455000e-04,7.046915e+00,-1.150683e-05
1.370000e-10,4.440000e-04,7.046004e+00,-1.150338e-05
1.372500e-10,4.425000e-04,7.045095e+00,-1.149996e-05
1.375000e-10,4.410000e-04,7.044189e+00,-1.149655e-05
1.377500e-10,4.395000e-04,7.043285e+00,-1.149317e-05
1.380000e-10,4.380000e-04,7.042383e+00,-1.148981e-05
1.382500e-10,4.365000e-04,7.041484e+00,-1.148646e-05
1.385000e-10,4.350000e-04,7.040587e+00,-1.148314e-05
1.387500e-10,4.335000e-04,7.039692e+00,-1.147983e-05
1.390000e-10,4.320000e-04,7.038800e+00,-1.147655e-05
1.392500e-10,4.305000e-04,7.037910e+00,-1.147328e-05
1.395000e-10,4.290000e-04,7.037023e+00,-1.147003e-05
1.397500e-10,4.275000e-04,7.036137e+00,-1.146680e-05
1.400000e-10,4.260000e-04,7.035254e+00,-1.146358e-05
1.402500e-10,4.245000e-04,7.034374e+00,-1.146039e-05
1.405000e-10,4.230000e-04,7.033495e+00,-1.145721e-05
1.407500e-10,4.215000e-04,7.032619e+00,-1.145404e-05
1.410000e-10,4.200000e-04,7.031745e+00,-1.145090e-05
1.412500e-10,4.185000e-04,7.030873e+00,-1.144777e-05
1.415000e-10,4.170000e-04,7.030003e+00,-1.144465e-05
1.417500e-10,4.155000e-04,7.029136e+00,-1.144155e-05
1.420000e-10,4.140000e-04,7.028270e+00,-1.143846e-05
1.422500e-10,4.125000e-04,7.027407e+00,-1.143539e-05
1.425000e-10,4.110000e-04,7.026546e+00,-1.143233e-05
1.427500e-10,4.095000e-04,7.025687e+00,-1.142929e-05
1.430000e-10,4.080000e-04,7.024831e+00,-1.142626e-05
1.432500e-10,4.065000e-04,7.023976e+00,-1.142324e-05
1.435000e-10,4.050000e-04,7.023124e+00,-1.142024e-05
1.437500e-10,4.035000e-04,7.022273e+00,-1.141725e-05
1.440000e-10,4.020000e-04,7.021425e+00,-1.141427e-05
1.442500e-10,4.005000e-04,7.020579e+00,-1.141130e-05
1.445000e-10,3.990000e-04,7.019735e+00,-1.140835e-05
1.447500e-10,3.975000e-04,7.018893e+00,-1.140540e-05
1.450000e-10,3.960000e-04,7.018053e+00,-1.140247e-05
1.452500e-10,3.945000e-04,7.017215e+00,-1.139955e-05
1.455000e-10,3.930000e-04,7.016379e+00,-1.139664e-05
1.457500e-10,3.915000e-04,7.015545e+00,-1.139374e-05
1.460000e-10,3.900000e-04,7.014714e+00,-1.139085e-05
1.462500e-10,3.885000e-04,7.013884e+00,-1.138796e-05
1.465000e-10,3.870000e-04,7.013056e+00,-1.138509e-05
1.467500e-10,3.855000e-04,7.012231e+00,-1.138223e-05
1.470000e-10,3.840000e-04,7.011407e+00,-1.137937e-05
1.472500e-10,3.825000e-04,7.010585e+00,-1.137653e-05
1.475000e-10,3.810000e-04,7.009766e+00,-1.137369e-05
1.477500e-10,3.795000e-04,7.008948e+00,-1.137086e-05
1.480000e-10,3.780000e-04,7.008132e+00,-1.136803e-05
1.482500e-10,3.765000e-04,7.007319e+00,-1.136522e-05
1.485000e-10,3.750000e-04,7.006507e+00,-1.136241e-05
1.487500e-10,3.735000e-04,7.005697e+00,-1.135960e-05
1.490000e-10,3.720000e-04,7.004889e+00,-1.135680e-05
1.492500e-10,3.705000e-04,7.004084e+00,-1.135401e-05
1.495000e-10,3.690000e-04,7.003280e+00,-1.135123e-05
1.497500e-10,3.675000e-04,7.002478e+00,-1.134845e-05
1.500000e-10,3.660000e-04,7.001678e+00,-1.134567e-05
1.502500e-10,3.645000e-04,7.000880e+00,-1.134290e-05
1.505000e-10,3.630000e-04,7.000084e+00,-1.134013e-05
1.507500e-10,3.615000e-04,6.999290e+00,-1.133737e-05
1.510000e-10,3.600000e-04,6.998498e+00,-1.133461e-05
1.512500e-10,3.585000e-04,6.997707e+00,-1.133185e-05
1.515000e-10,3.570000e-04,6.996919e+00,-1.132910e-05
1.517500e-10,3.555000e-04,6.996133e+00,-1.132635e-05
1.520000e-10,3.540000e-04,6.995348e+00,-1.132360e-05
1.522500e-10,3.525000e-04,6.994566e+00,-1.132085e-05
1.525000e-10,3.510000e-04,6.993785e+00,-1.131810e-05
1.527500e-10,3.495000e-04,6.993006e+00,-1.131536e-05
1.530000e-10,3.480000e-04,6.992230e+00,-1.131261e-05
1.532500e-10,3.465000e-04,6.991455e+00,-1.130987e-05
1.535000e-10,3.450000e-04,6.990682e+00,-1.130713e-05
1.537500e-10,3.435000e-04,6.989911e+00,-1.130438e-05
1.540000e-10,3.420000e-04,6.989142e+00,-1.130164e-05
1.542500e-10,3.405000e-04,6.988375e+00,-1.129889e-05
1.545000e-10,3.390000e-04,6.987609e+00,-1.129614e-05
1.547500e-10,3.375000e-04,6.986846e+00,-1.129339e-05
1.550000e-10,3.360000e-04,6.986085e+00,-1.129064e-05
1.552500e-10,3.345000e-04,6.985325e+00,-1.128788e-05
1.555000e-10,3.330000e-04,6.984568e+00,-1.128512e-05
1.557500e-10,3.315000e-04,6.983812e+00,-1.128236e-05
1.560000e-10,3.300000e-04,6.983058e+00,-1.127959e-05
1.562500e-10,3.285000e-04,6.982307e+00,-1.127682e-05
1.565000e-10,3.270000e-04,6.981557e+00,-1.127405e-05
1.567500e-10,3.255000e-04,6.980809e+00,-1.127126e-05
1.570000e-10,3.240000e-04,6.980063e+00,-1.126848e-05
1.572500e-10,3.225000e-04,6.979319e+00,-1.126568e-05
1.575000e-10,3.210000e-04,6.978577e+00,-1.126288e-05
1.577500e-10,3.195000e-04,6.977837e+00,-1.126007e-05
1.580000e-10,3.180000e-04,6.977099e+00,-1.125725e-05
1.582500e-10,3.165000e-04,6.976363e+00,-1.125442e-05
1.585000e-10,3.150000e-04,6.975629e+00,-1.125159e-05
1.587500e-10,3.135000e-04,6.974897e+00,-1.124874e-05
1.590000e-10,3.120000e-04,6.974166e+00,-1.124589e-05
1.592500e-10,3.105000e-04,6.973438e+00,-1.124302e-05
1.595000e-10,3.090000e-04,6.972712e+00,-1.124014e-05
1.597500e-10,3.075000e-04,6.971988e+00,-1.123725e-05
1.600000e-10,3.060000e-04,6.971266e+00,-1.123435e-05
1.602500e-10,3.045000e-04,6.970546e+00,-1.123143e-05
1.605000e-10,3.030000e-04,6.969828e+00,-1.122850e-05
1.607500e-10,3.015000e-04,6.969112e+00,-1.122555e-05
1.610000e-10,3.000000e-04,6.968398e+00,-1.122259e-05
1.612500e-10,2.985000e-04,6.967686e+00,-1.121961e-05
1.615000e-10,2.970000e-04,6.966976e+00,-1.121661e-05
1.617500e-10,2.955000e-04,6.966268e+00,-1.121360e-05
1.620000e-10,2.940000e-04,6.965563e+00,-1.121056e-05
1.622500e-10,2.925000e-04,6.964859e+00,-1.120751e-05
1.625000e-10,2.910000e-04,6.964158e+00,-1.120443e-05
1.627500e-10,2.895000e-04,6.963459e+00,-1.120134e-05
1.630000e-10,2.880000e-04,6.962761e+00,-1.119822e-05
1.632500e-10,2.865000e-04,6.962067e+00,-1.119508e-05
1.635000e-10,2.850000e-04,6.961374e+00,-1.119191e-05
1.637500e-10,2.835000e-04,6.960683e+00,-1.118872e-05
1.640000e-10,2.820000e-04,6.959995e+00,-1.118550e-05
1.642500e-10,2.805000e-04,6.959309e+00,-1.118225e-05
1.645000e-10,2.790000e-04,6.958625e+00,-1.117897e-05
1.647500e-10,2.775000e-04,6.957944e+00,-1.117567e-05
1.650000e-10,2.760000e-04,6.957265e+00,-1.117233e-05
1.652500e-10,2.745000e-04,6.956588e+00,-1.116896e-05
1.655000e-10,2.730000e-04,6.955913e+00,-1.116555e-05
1.657500e-10,2.715000e-04,6.955241e+00,-1.116211e-05
1.660000e-10,2.700000e-04,6.954572e+00,-1.115863e-05
1.662500e-10,2.685000e-04,6.953904e+00,-1.115511e-05
1.665000e-10,2.670000e-04,6.953239e+00,-1.115156e-05
1.667500e-10,2.655000e-04,6.952577e+00,-1.114796e-05
1.670000e-10,2.640000e-04,6.951917e+00,-1.114431e-05
1.672500e-10,2.625000e-04,6.951260e+00,-1.114062e-05
1.675000e-10,2.610000e-04,6.950605e+00,-1.113688e-05
1.677500e-10,2.595000e-04,6.949953e+00,-1.113310e-05
1.680000e-10,2.580000e-04,6.949304e+00,-1.112926e-05
1.682500e-10,2.565000e-04,6.948657e+00,-1.112536e-05
1.685000e-10,2.550000e-04,6.948013e+00,-1.112141e-05
1.687500e-10,2.535000e-04,6.947371e+00,-1.111741e-05
1.690000e-10,2.520000e-04,6.946733e+00,-1.111334e-05
1.692500e-10,2.505000e-04,6.946097e+00,-1.110920e-05
1.695000e-10,2.490000e-04,6.945464e+00,-1.110500e-05
1.697500e-10,2.475000e-04,6.944834e+00,-1.110073e-05
1.700000e-10,2.460000e-04,6.944207e+00,-1.109639e-05
1.702500e-10,2.445000e-04,6.943583e+00,-1.109197e-05
1.705000e-10,2.430000e-04,6.942963e+00,-1.108747e-05
1.707500e-10,2.415000e-04,6.942345e+00,-1.108289e-05
1.710000e-10,2.400000e-04,6.941730e+00,-1.107822e-05
1.712500e-10,2.385000e-04,6.941119e+00,-1.107345e-05
1.715000e-10,2.370000e-04,6.940511e+00,-1.106860e-05
1.717500e-10,2.355000e-04,6.939907e+00,-1.106364e-05
1.720000e-10,2.340000e-04,6.939306e+00,-1.105858e-05
1.722500e-10,2.325000e-04,6.938708e+00,-1.105341e-05
1.725000e-10,2.310000e-04,6.938114e+00,-1.104812e-05
1.727500e-10,2.295000e-04,6.937524e+00,-1.104271e-05
1.730000e-10,2.280000e-04,6.936938e+00,-1.103717e-05
1.732500e-10,2.265000e-04,6.936355e+00,-1.103150e-05
1.735000e-10,2.250000e-04,6.935777e+00,-1.102569e-05
1.737500e-10,2.235000e-04,6.935202e+00,-1.101973e-05
1.740000e-10,2.220000e-04,6.934632e+00,-1.101361e-05
1.742500e-10,2.205000e-04,6.934066e+00,-1.100733e-05
1.745000e-10,2.190000e-04,6.933504e+00,-1.100088e-05
1.747500e-10,2.175000e-04,6.932947e+00,-1.099424e-05
1.750000e-10,2.160000e-04,6.932394e+00,-1.098740e-05
1.752500e-10,2.145000e-04,6.931846e+00,-1.098037e-05
1.755000e-10,2.130000e-04,6.931304e+00,-1.097311e-05
1.757500e-10,2.115000e-04,6.930766e+00,-1.096562e-05
1.760000e-10,2.100000e-04,6.930233e+00,-1.095789e-05
1.762500e-10,2.085000e-04,6.929706e+00,-1.094991e-05
1.765000e-10,2.070000e-04,6.929185e+00,-1.094164e-05
1.767500e-10,2.055000e-04,6.928669e+00,-1.093308e-05
1.770000e-10,2.040000e-04,6.928160e+00,-1.092421e-05
1.772500e-10,2.025000e-04,6.927656e+00,-1.091501e-05
1.775000e-10,2.010000e-04,6.927160e+00,-1.090544e-05
1.777500e-10,1.995000e-04,6.926670e+00,-1.089550e-05
1.780000e-10,1.980000e-04,6.926186e+00,-1.088515e-05
1.782500e-10,1.965000e-04,6.925711e+00,-1.087436e-05
1.785000e-10,1.950000e-04,6.925242e+00,-1.086310e-05
1.787500e-10,1.935000e-04,6.924782e+00,-1.085134e-05
1.790000e-10,1.920000e-04,6.924330e+00,-1.083903e-05
1.792500e-10,1.905000e-04,6.923887e+00,-1.082613e-05
1.795000e-10,1.890000e-04,6.923453e+00,-1.081259e-05
1.797500e-10,1.875000e-04,6.923029e+00,-1.079836e-05
1.800000e-10,1.860000e-04,6.922615e+00,-1.078338e-05
1.802500e-10,1.845000e-04,6.922211e+00,-1.076759e-05
1.805000e-10,1.830000e-04,6.921819e+00,-1.075091e-05
1.807500e-10,1.815000e-04,6.921439e+00,-1.073325e-05
1.810000e-10,1.800000e-04,6.921071e+00,-1.071453e-05
1.812500e-10,1.785000e-04,6.920717e+00,-1.069463e-05
1.815000e-10,1.770000e-04,6.920377e+00,-1.067345e-05
1.817500e-10,1.755000e-04,6.920052e+00,-1.065083e-05
1.820000e-10,1.740000e-04,6.919744e+00,-1.062664e-05
1.822500e-10,1.725000e-04,6.919453e+00,-1.060069e-05
1.825000e-10,1.710000e-04,6.919181e+00,-1.057278e-05
1.827500e-10,1.695000e-04,6.918929e+00,-1.054268e-05
1.830000e-10,1.680000e-04,6.918699e+00,-1.051011e-05
1.832500e-10,1.665000e-04,6.918493e+00,-1.047477e-05
1.835000e-10,1.650000e-04,6.918313e+00,-1.043627e-05
1.837500e-10,1.635000e-04,6.918161e+00,-1.039418e-05
1.840000e-10,1.620000e-04,6.918040e+00,-1.034800e-05
1.842500e-10,1.605000e-04,6.917953e+00,-1.029710e-05
1.845000e-10,1.590000e-04,6.917905e+00,-1.024075e-05
1.847500e-10,1.575000e-04,6.917898e+00,-1.017806e-05
1.850000e-10,1.560000e-04,6.917938e+00,-1.010795e-05
1.852500e-10,1.545000e-04,6.918031e+00,-1.002911e-05
1.855000e-10,1.530000e-04,6.918183e+00,-9.939897e-06
1.857500e-10,1.515000e-04,6.918404e+00,-9.838275e-06
1.860000e-10,1.500000e-04,6.918702e+00,-9.721677e-06
1.862500e-10,1.485000e-04,6.919090e+00,-9.586840e-06
1.865000e-10,1.470000e-04,6.919583e+00,-9.429557e-06
1.867500e-10,1.455000e-04,6.920199e+00,-9.244345e-06
1.870000e-10,1.440000e-04,6.920961e+00,-9.023959e-06
1.872500e-10,1.425000e-04,6.921898e+00,-8.758678e-06
1.875000e-10,1.410000e-04,6.923048e+00,-8.435258e-06
1.877500e-10,1.395000e-04,6.924462e+00,-8.035330e-06
1.880000e-10,1.380000e-04,6.926204e+00,-7.532959e-06
1.882500e-10,1.365000e-04,6.928365e+00,-6.890810e-06
1.885000e-10,1.350000e-04,6.931070e+00,-6.054128e-06
1.887500e-10,1.335000e-04,6.934493e+00,-4.941317e-06
1.890000e-10,1.320000e-04,6.938887e+00,-3.429844e-06
1.892500e-10,1.305000e-04,6.944621e+00,-1.338089e-06
1.895000e-10,1.290000e-04,6.952228e+00,1.586618e-06
1.897500e-10,1.275000e-04,6.962454e+00,5.635272e-06
1.900000e-10,1.260000e-04,6.976235e+00,1.099061e-05
1.902500e-10,1.245000e-04,6.994528e+00,1.748918e-05
1.905000e-10,1.230000e-04,7.017961e+00,2.448192e-05
1.907500e-10,1.215000e-04,7.046404e+00,3.085699e-05
1.910000e-10,1.200000e-04,7.078645e+00,3.522344e-05
1.912500e-10,1.185000e-04,7.112325e+00,3.625442e-05
1.915000e-10,1.170000e-04,7.144240e+00,3.309395e-05
1.917500e-10,1.155000e-04,7.170960e+00,2.569328e-05
1.920000e-10,1.140000e-04,7.189628e+00,1.496159e-05
1.922500e-10,1.125000e-04,7.198728e+00,2.660284e-06
1.925000e-10,1.110000e-04,7.198574e+00,-8.965843e-06
1.927500e-10,1.095000e-04,7.191350e+00,-1.774774e-05
1.930000e-10,1.080000e-04,7.180594e+00,-2.218960e-05
1.932500e-10,1.065000e-04,7.170271e+00,-2.190979e-05
1.935000e-10,1.050000e-04,7.163680e+00,-1.775627e-05
1.937500e-10,1.035000e-04,7.162581e+00,-1.153343e-05
1.940000e-10,1.020000e-04,7.166834e+00,-5.425917e-06
1.942500e-10,1.005000e-04,7.174641e+00,-1.325387e-06
1.945000e-10,9.900000e-05,7.183283e+00,-2.962932e-07
1.947500e-10,9.750000e-05,7.190053e+00,-2.348609e-06
1.950000e-10,9.600000e-05,7.193089e+00,-6.560697e-06
1.952500e-10,9.450000e-05,7.191840e+00,-1.147386e-05
1.955000e-10,9.300000e-05,7.187070e+00,-1.560402e-05
1.957500e-10,9.150000e-05,7.180452e+00,-1.789883e-05
1.960000e-10,9.000000e-05,7.173932e+00,-1.800403e-05
1.962500e-10,8.850000e-05,7.169092e+00,-1.627666e-05
1.965000e-10,8.700000e-05,7.166722e+00,-1.357083e-05
1.967500e-10,8.550000e-05,7.166705e+00,-1.089506e-05
1.970000e-10,8.400000e-05,7.168211e+00,-9.071795e-06
1.972500e-10,8.250000e-05,7.170083e+00,-8.511109e-06
1.975000e-10,8.100000e-05,7.171262e+00,-9.154141e-06
1.977500e-10,7.950000e-05,7.171103e+00,-1.057587e-05
1.980000e-10,7.800000e-05,7.169503e+00,-1.218616e-05
1.982500e-10,7.650000e-05,7.166830e+00,-1.344697e-05
1.985000e-10,7.500000e-05,7.163720e+00,-1.403331e-05
1.987500e-10,7.350000e-05,7.160820e+00,-1.389625e-05
1.990000e-10,7.200000e-05,7.158579e+00,-1.322533e-05
1.992500e-10,7.050000e-05,7.157146e+00,-1.234123e-05
1.995000e-10,6.900000e-05,7.156384e+00,-1.156670e-05
1.997500e-10,6.750000e-05,7.155969e+00,-1.112238e-05
2.000000e-10,0.000000e+00,7.154581e+00,-1.395281e-05
2.002500e-10,0.000000e+00,7.150986e+00,-1.616965e-05
2.005000e-10,0.000000e+00,7.144336e+00,-2.015602e-05
2.007500e-10,0.000000e+00,7.134574e+00,-2.380097e-05
2.010000e-10,0.000000e+00,7.122676e+00,-2.597272e-05
2.012500e-10,0.000000e+00,7.110510e+00,-2.582908e-05
2.015000e-10,0.000000e+00,7.100286e+00,-2.316361e-05
2.017500e-10,0.000000e+00,7.093807e+00,-1.854830e-05
2.020000e-10,0.000000e+00,7.091841e+00,-1.317735e-05
2.022500e-10,0.000000e+00,7.093871e+00,-8.462571e-06
2.025000e-10,0.000000e+00,7.098324e+00,-5.547937e-06
2.027500e-10,0.000000e+00,7.103154e+00,-4.940608e-06
2.030000e-10,0.000000e+00,7.106542e+00,-6.393514e-06
2.032500e-10,0.000000e+00,7.107450e+00,-9.061494e-06
2.035000e-10,0.000000e+00,7.105842e+00,-1.184686e-05
2.037500e-10,0.000000e+00,7.102544e+00,-1.379084e-05
2.040000e-10,0.000000e+00,7.098826e+00,-1.436849e-05
2.042500e-10,0.000000e+00,7.095903e+00,-1.359619e-05
2.045000e-10,0.000000e+00,7.094534e+00,-1.193916e-05
2.047500e-10,0.000000e+00,7.094837e+00,-1.007993e-05
2.050000e-10,0.000000e+00,7.096367e+00,-8.650310e-06
2.052500e-10,0.000000e+00,7.098361e+00,-8.026786e-06
2.055000e-10,0.000000e+00,7.100056e+00,-8.249736e-06
2.057500e-10,0.000000e+00,7.100942e+00,-9.072279e-06
2.060000e-10,0.000000e+00,7.100883e+00,-1.009782e-05
2.062500e-10,0.000000e+00,7.100089e+00,-1.094228e-05
2.065000e-10,0.000000e+00,7.098975e+00,-1.136076e-05
2.067500e-10,0.000000e+00,7.097977e+00,-1.130191e-05
2.070000e-10,0.000000e+00,7.097399e+00,-1.088567e-05
2.072500e-10,0.000000e+00,7.097341e+00,-1.032706e-05
2.075000e-10,0.000000e+00,7.097706e+00,-9.843264e-06
2.077500e-10,0.000000e+00,7.098276e+00,-9.579404e-06
2.080000e-10,0.000000e+00,7.098812e+00,-9.574737e-06
2.082500e-10,0.000000e+00,7.099141e+00,-9.772331e-06
2.085000e-10,0.000000e+00,7.099198e+00,-1.005956e-05
2.087500e-10,0.000000e+00,7.099026e+00,-1.031878e-05
2.090000e-10,0.000000e+00,7.098737e+00,-1.046858e-05
2.092500e-10,0.000000e+00,7.098456e+00,-1.048338e-05
2.095000e-10,0.000000e+00,7.098276e+00,-1.038951e-05
2.097500e-10,0.000000e+00,7.098235e+00,-1.024434e-05
2.100000e-10,0.000000e+00,7.098313e+00,-1.010942e-05
2.102500e-10,1.500000e-06,7.098478e+00,-9.963038e-06
2.105000e-10,3.000000e-06,7.098707e+00,-9.841395e-06
2.107500e-10,4.500000e-06,7.099012e+00,-9.696703e-06
2.110000e-10,6.000000e-06,7.099432e+00,-9.507519e-06
2.112500e-10,7.500000e-06,7.100020e+00,-9.271240e-06
2.115000e-10,9.000000e-06,7.100809e+00,-9.010583e-06
2.117500e-10,1.050000e-05,7.101797e+00,-8.767162e-06
