time,"V(VIN)","I(ROUT)","P(B01)","P(B02)"
6.192500e-10,1.803219e-19,2.073472e-07,1.297077e+01,1.318097e+01
6.195000e-10,1.803219e-19,1.763470e-07,1.297080e+01,1.318107e+01
6.197500e-10,1.803219e-19,1.516940e-07,1.297084e+01,1.318116e+01
6.200000e-10,1.803219e-19,1.325028e-07,1.297087e+01,1.318126e+01
6.202500e-10,1.803219e-19,1.173120e-07,1.297090e+01,1.318135e+01
6.205000e-10,1.803219e-19,1.045850e-07,1.297092e+01,1.318144e+01
6.207500e-10,1.803219e-19,9.311311e-08,1.297092e+01,1.318152e+01
6.210000e-10,1.803219e-19,8.221578e-08,1.297093e+01,1.318158e+01
6.212500e-10,1.803219e-19,7.173076e-08,1.297093e+01,1.318163e+01
6.215000e-10,1.803219e-19,6.185277e-08,1.297093e+01,1.318167e+01
6.217500e-10,1.803219e-19,5.291356e-08,1.297094e+01,1.318170e+01
6.220000e-10,1.803219e-19,4.518854e-08,1.297094e+01,1.318173e+01
6.222500e-10,1.803219e-19,3.878305e-08,1.297095e+01,1.318175e+01
6.225000e-10,1.803219e-19,3.361079e-08,1.297095e+01,1.318177e+01
6.227500e-10,1.803219e-19,2.944411e-08,1.297096e+01,1.318180e+01
6.230000e-10,1.803219e-19,2.599880e-08,1.297096e+01,1.318182e+01
6.232500e-10,1.803219e-19,2.301562e-08,1.297097e+01,1.318183e+01
6.235000e-10,1.803219e-19,2.031311e-08,1.297097e+01,1.318185e+01
6.237500e-10,1.803219e-19,1.780282e-08,1.297097e+01,1.318186e+01
6.240000e-10,1.803219e-19,1.547295e-08,1.297097e+01,1.318187e+01
6.242500e-10,1.803219e-19,1.335452e-08,1.297097e+01,1.318188e+01
6.245000e-10,1.803219e-19,1.148608e-08,1.297097e+01,1.318189e+01
6.247500e-10,1.803219e-19,9.888279e-09,1.297097e+01,1.318190e+01
6.250000e-10,1.803219e-19,8.553357e-09,1.297098e+01,1.318190e+01
6.252500e-10,1.803219e-19,7.448133e-09,1.297098e+01,1.318191e+01
6.255000e-10,1.803219e-19,6.525280e-09,1.297098e+01,1.318191e+01
6.257500e-10,1.803219e-19,5.736554e-09,1.297098e+01,1.318192e+01
6.260000e-10,1.803219e-19,5.043008e-09,1.297098e+01,1.318192e+01
6.262500e-10,1.803219e-19,4.419723e-09,1.297098e+01,1.318192e+01
6.265000e-10,1.803219e-19,3.855173e-09,1.297098e+01,1.318192e+01
6.267500e-10,1.803219e-19,3.347016e-09,1.297098e+01,1.318193e+01
6.270000e-10,1.803219e-19,2.896755e-09,1.297098e+01,1.318193e+01
6.272500e-10,1.803219e-19,2.505273e-09,1.297098e+01,1.318193e+01
6.275000e-10,1.803219e-19,2.170370e-09,1.297098e+01,1.318193e+01
6.277500e-10,1.803219e-19,1.886406e-09,1.297098e+01,1.318193e+01
6.280000e-10,1.803219e-19,1.645441e-09,1.297098e+01,1.318193e+01
6.282500e-10,1.803219e-19,1.438982e-09,1.297098e+01,1.318194e+01
6.285000e-10,1.803219e-19,1.259534e-09,1.297098e+01,1.318194e+01
6.287500e-10,1.803219e-19,1.101492e-09,1.297098e+01,1.318194e+01
6.290000e-10,1.803219e-19,9.612676e-10,1.297098e+01,1.318194e+01
6.292500e-10,1.803219e-19,8.368572e-10,1.297098e+01,1.318194e+01
6.295000e-10,1.803219e-19,7.271495e-10,1.297098e+01,1.318194e+01
6.297500e-10,1.803219e-19,6.312865e-10,1.297098e+01,1.318194e+01
6.300000e-10,1.803219e-19,5.482504e-10,1.297098e+01,1.318194e+01
6.302500e-10,1.803219e-19,4.767266e-10,1.297098e+01,1.318194e+01
6.305000e-10,1.803219e-19,4.151838e-10,1.297098e+01,1.318194e+01
6.307500e-10,1.803219e-19,3.620569e-10,1.297098e+01,1.318194e+01
6.310000e-10,1.803219e-19,3.159299e-10,1.297098e+01,1.318194e+01
6.312500e-10,1.803219e-19,2.756472e-10,1.297098e+01,1.318194e+01
6.315000e-10,1.803219e-19,2.403368e-10,1.297098e+01,1.318194e+01
6.317500e-10,1.803219e-19,2.093626e-10,1.297098e+01,1.318194e+01
6.320000e-10,1.803219e-19,1.822444e-10,1.297098e+01,1.318194e+01
6.322500e-10,1.803219e-19,1.585806e-10,1.297098e+01,1.318194e+01
6.325000e-10,1.803219e-19,1.379970e-10,1.297098e+01,1.318194e+01
6.327500e-10,1.803219e-19,1.201273e-10,1.297098e+01,1.318194e+01
6.330000e-10,1.803219e-19,1.046166e-10,1.297098e+01,1.318194e+01
6.332500e-10,1.803219e-19,9.113726e-11,1.297098e+01,1.318194e+01
6.335000e-10,1.803219e-19,7.940210e-11,1.297098e+01,1.318194e+01
6.337500e-10,1.803219e-19,6.917075e-11,1.297098e+01,1.318194e+01
6.340000e-10,1.803219e-19,6.024622e-11,1.297098e+01,1.318194e+01
6.342500e-10,1.803219e-19,5.246565e-11,1.297098e+01,1.318194e+01
6.345000e-10,1.803219e-19,4.568971e-11,1.297098e+01,1.318194e+01
6.347500e-10,1.803219e-19,3.979438e-11,1.297098e+01,1.318194e+01
6.350000e-10,1.803219e-19,3.466668e-11,1.297098e+01,1.318194e+01
6.352500e-10,1.803219e-19,3.020409e-11,1.297098e+01,1.318194e+01
6.355000e-10,1.803219e-19,2.631575e-11,1.297098e+01,1.318194e+01
6.357500e-10,1.803219e-19,2.292365e-11,1.297098e+01,1.318194e+01
6.360000e-10,1.803219e-19,1.996264e-11,1.297098e+01,1.318194e+01
6.362500e-10,1.803219e-19,1.737882e-11,1.297098e+01,1.318194e+01
6.365000e-10,1.803219e-19,1.512697e-11,1.297098e+01,1.318194e+01
6.367500e-10,1.803219e-19,1.316771e-11,1.297098e+01,1.318194e+01
6.370000e-10,1.803219e-19,1.146549e-11,1.297098e+01,1.318194e+01
6.372500e-10,1.803219e-19,9.987446e-12,1.297098e+01,1.318194e+01
6.375000e-10,1.803219e-19,8.703303e-12,1.297098e+01,1.318194e+01
6.377500e-10,1.803219e-19,7.585856e-12,1.297098e+01,1.318194e+01
6.380000e-10,1.803219e-19,6.611511e-12,1.297098e+01,1.318194e+01
6.382500e-10,1.803219e-19,5.760528e-12,1.297098e+01,1.318194e+01
6.385000e-10,1.803219e-19,5.016791e-12,1.297098e+01,1.318194e+01
6.387500e-10,1.803219e-19,4.367167e-12,1.297098e+01,1.318194e+01
6.390000e-10,1.803219e-19,3.800677e-12,1.297098e+01,1.318194e+01
6.392500e-10,1.803219e-19,3.307723e-12,1.297098e+01,1.318194e+01
6.395000e-10,1.803219e-19,2.879531e-12,1.297098e+01,1.318194e+01
6.397500e-10,1.803219e-19,2.507903e-12,1.297098e+01,1.318194e+01
6.400000e-10,1.803219e-19,2.185232e-12,1.297098e+01,1.318194e+01
6.402500e-10,1.803219e-19,1.904639e-12,1.297098e+01,1.318194e+01
6.405000e-10,1.803219e-19,1.660127e-12,1.297098e+01,1.318194e+01
6.407500e-10,1.803219e-19,1.446665e-12,1.297098e+01,1.318194e+01
6.410000e-10,1.803219e-19,1.260130e-12,1.297098e+01,1.318194e+01
6.412500e-10,1.803219e-19,1.097162e-12,1.297098e+01,1.318194e+01
6.415000e-10,1.803219e-19,9.549721e-13,1.297098e+01,1.318194e+01
6.417500e-10,1.803219e-19,8.311413e-13,1.297098e+01,1.318194e+01
6.420000e-10,1.803219e-19,7.234948e-13,1.297098e+01,1.318194e+01
6.422500e-10,1.803219e-19,6.300157e-13,1.297098e+01,1.318194e+01
6.425000e-10,1.803219e-19,5.488380e-13,1.297098e+01,1.318194e+01
6.427500e-10,1.803219e-19,4.782674e-13,1.297098e+01,1.318194e+01
6.430000e-10,1.803219e-19,4.168185e-13,1.297098e+01,1.318194e+01
6.432500e-10,1.803219e-19,3.632215e-13,1.297098e+01,1.318194e+01
6.435000e-10,1.803219e-19,3.164241e-13,1.297098e+01,1.318194e+01
6.437500e-10,1.803219e-19,2.755599e-13,1.297098e+01,1.318194e+01
6.440000e-10,1.803219e-19,2.399045e-13,1.297098e+01,1.318194e+01
6.442500e-10,1.803219e-19,2.088319e-13,1.297098e+01,1.318194e+01
6.445000e-10,1.803219e-19,1.817984e-13,1.297098e+01,1.318194e+01
6.447500e-10,1.803219e-19,1.582988e-13,1.297098e+01,1.318194e+01
6.450000e-10,1.803219e-19,1.378773e-13,1.297098e+01,1.318194e+01
6.452500e-10,1.803219e-19,1.201215e-13,1.297098e+01,1.318194e+01
6.455000e-10,1.803219e-19,1.046668e-13,1.297098e+01,1.318194e+01
6.457500e-10,1.803219e-19,9.119911e-14,1.297098e+01,1.318194e+01
6.460000e-10,1.803219e-19,7.945021e-14,1.297098e+01,1.318194e+01
6.462500e-10,1.803219e-19,6.919908e-14,1.297098e+01,1.318194e+01
6.465000e-10,1.803219e-19,6.025630e-14,1.297098e+01,1.318194e+01
6.467500e-10,1.803219e-19,5.246404e-14,1.297098e+01,1.318194e+01
6.470000e-10,1.803219e-19,4.567672e-14,1.297098e+01,1.318194e+01
6.472500e-10,1.803219e-19,3.977509e-14,1.297098e+01,1.318194e+01
6.475000e-10,1.803219e-19,3.463988e-14,1.297098e+01,1.318194e+01
6.477500e-10,1.803219e-19,3.017463e-14,1.297098e+01,1.318194e+01
6.480000e-10,1.803219e-19,2.628639e-14,1.297098e+01,1.318194e+01
6.482500e-10,1.803219e-19,2.289974e-14,1.297098e+01,1.318194e+01
6.485000e-10,1.803219e-19,1.994980e-14,1.297098e+01,1.318194e+01
6.487500e-10,1.803219e-19,1.737869e-14,1.297098e+01,1.318194e+01
6.490000e-10,1.803219e-19,1.513379e-14,1.297098e+01,1.318194e+01
6.492500e-10,1.803219e-19,1.317827e-14,1.297098e+01,1.318194e+01
6.495000e-10,1.803219e-19,1.147530e-14,1.297098e+01,1.318194e+01
6.497500e-10,1.803219e-19,9.993317e-15,1.297098e+01,1.318194e+01
6.500000e-10,1.803219e-19,8.704253e-15,1.297098e+01,1.318194e+01
6.502500e-10,1.803219e-19,7.580049e-15,1.297098e+01,1.318194e+01
6.505000e-10,1.803219e-19,6.603166e-15,1.297098e+01,1.318194e+01
6.507500e-10,1.803219e-19,5.752559e-15,1.297098e+01,1.318194e+01
6.510000e-10,1.803219e-19,5.008935e-15,1.297098e+01,1.318194e+01
6.512500e-10,1.803219e-19,4.365280e-15,1.297098e+01,1.318194e+01
6.515000e-10,1.803219e-19,3.800547e-15,1.297098e+01,1.318194e+01
6.517500e-10,1.803219e-19,3.311229e-15,1.297098e+01,1.318194e+01
6.520000e-10,1.803219e-19,2.883295e-15,1.297098e+01,1.318194e+01
6.522500e-10,1.803219e-19,2.507975e-15,1.297098e+01,1.318194e+01
6.525000e-10,1.803219e-19,2.187025e-15,1.297098e+01,1.318194e+01
6.527500e-10,1.803219e-19,1.904658e-15,1.297098e+01,1.318194e+01
6.530000e-10,1.803219e-19,1.659122e-15,1.297098e+01,1.318194e+01
6.532500e-10,1.803219e-19,1.443401e-15,1.297098e+01,1.318194e+01
6.535000e-10,1.803219e-19,1.259249e-15,1.297098e+01,1.318194e+01
6.537500e-10,1.803219e-19,1.096143e-15,1.297098e+01,1.318194e+01
6.540000e-10,1.803219e-19,9.540830e-16,1.297098e+01,1.318194e+01
6.542500e-10,1.803219e-19,8.313149e-16,1.297098e+01,1.318194e+01
6.545000e-10,1.803219e-19,7.243314e-16,1.297098e+01,1.318194e+01
6.547500e-10,1.803219e-19,6.296246e-16,1.297098e+01,1.318194e+01
6.550000e-10,1.803219e-19,5.489485e-16,1.297098e+01,1.318194e+01
6.552500e-10,1.803219e-19,4.787953e-16,1.297098e+01,1.318194e+01
6.555000e-10,1.803219e-19,4.156575e-16,1.297098e+01,1.318194e+01
6.557500e-10,1.803219e-19,3.630426e-16,1.297098e+01,1.318194e+01
6.560000e-10,1.803219e-19,3.174430e-16,1.297098e+01,1.318194e+01
6.562500e-10,1.803219e-19,2.753511e-16,1.297098e+01,1.318194e+01
6.565000e-10,1.803219e-19,2.402746e-16,1.297098e+01,1.318194e+01
6.567500e-10,1.803219e-19,2.087056e-16,1.297098e+01,1.318194e+01
6.570000e-10,1.803219e-19,1.841520e-16,1.297098e+01,1.318194e+01
6.572500e-10,1.803219e-19,1.595984e-16,1.297098e+01,1.318194e+01
6.575000e-10,1.803219e-19,1.385525e-16,1.297098e+01,1.318194e+01
6.577500e-10,1.803219e-19,1.227680e-16,1.297098e+01,1.318194e+01
6.580000e-10,1.803219e-19,1.052297e-16,1.297098e+01,1.318194e+01
6.582500e-10,1.803219e-19,9.119911e-17,1.297098e+01,1.318194e+01
6.585000e-10,1.803219e-19,8.067613e-17,1.297098e+01,1.318194e+01
6.587500e-10,1.803219e-19,7.015316e-17,1.297098e+01,1.318194e+01
6.590000e-10,1.803219e-19,5.963018e-17,1.297098e+01,1.318194e+01
6.592500e-10,1.803219e-19,5.261487e-17,1.297098e+01,1.318194e+01
6.595000e-10,1.803219e-19,4.559955e-17,1.297098e+01,1.318194e+01
6.597500e-10,1.803219e-19,4.033807e-17,1.297098e+01,1.318194e+01
6.600000e-10,1.803219e-19,3.507658e-17,1.297098e+01,1.318194e+01
6.602500e-10,1.803219e-19,3.156892e-17,1.297098e+01,1.318194e+01
6.605000e-10,1.803219e-19,2.630743e-17,1.297098e+01,1.318194e+01
6.607500e-10,1.803219e-19,2.279978e-17,1.297098e+01,1.318194e+01
6.610000e-10,1.803219e-19,2.104595e-17,1.297098e+01,1.318194e+01
6.612500e-10,1.803219e-19,1.753829e-17,1.297098e+01,1.318194e+01
6.615000e-10,1.803219e-19,1.578446e-17,1.297098e+01,1.318194e+01
6.617500e-10,1.803219e-19,1.403063e-17,1.297098e+01,1.318194e+01
6.620000e-10,1.803219e-19,1.227680e-17,1.297098e+01,1.318194e+01
6.622500e-10,1.803219e-19,1.052297e-17,1.297098e+01,1.318194e+01
6.625000e-10,1.803219e-19,1.052297e-17,1.297098e+01,1.318194e+01
6.627500e-10,1.803219e-19,7.015316e-18,1.297098e+01,1.318194e+01
6.630000e-10,1.803219e-19,7.015316e-18,1.297098e+01,1.318194e+01
6.632500e-10,1.803219e-19,7.015316e-18,1.297098e+01,1.318194e+01
6.635000e-10,1.803219e-19,5.261487e-18,1.297098e+01,1.318194e+01
6.637500e-10,1.803219e-19,3.507658e-18,1.297098e+01,1.318194e+01
6.640000e-10,1.803219e-19,5.261487e-18,1.297098e+01,1.318194e+01
6.642500e-10,1.803219e-19,3.507658e-18,1.297098e+01,1.318194e+01
6.645000e-10,1.803219e-19,3.507658e-18,1.297098e+01,1.318194e+01
6.647500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.650000e-10,1.803219e-19,3.507658e-18,1.297098e+01,1.318194e+01
6.652500e-10,1.803219e-19,3.507658e-18,1.297098e+01,1.318194e+01
6.655000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.657500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.660000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.662500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.665000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.667500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.670000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.672500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.675000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.677500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.680000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.682500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.685000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.687500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.690000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.692500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.695000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.697500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.700000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.702500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.705000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.707500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.710000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.712500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.715000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.717500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.720000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.722500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.725000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.727500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.730000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.732500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.735000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.737500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.740000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.742500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.745000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.747500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.750000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.752500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.755000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.757500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.760000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.762500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.765000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.767500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.770000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.772500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.775000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.777500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.780000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.782500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.785000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.787500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.790000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.792500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.795000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.797500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.800000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.802500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.805000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.807500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.810000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.812500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.815000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.817500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.820000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.822500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.825000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.827500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.830000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.832500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.835000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.837500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.840000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.842500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.845000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.847500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.850000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.852500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.855000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.857500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.860000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.862500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.865000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.867500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.870000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.872500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.875000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.877500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.880000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.882500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.885000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.887500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.890000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.892500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.895000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.897500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.900000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.902500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.905000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.907500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.910000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.912500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.915000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.917500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.920000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.922500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.925000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.927500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.930000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.932500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.935000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.937500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.940000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.942500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.945000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.947500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.950000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.952500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.955000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.957500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.960000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.962500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.965000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.967500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.970000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.972500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.975000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.977500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.980000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.982500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.985000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.987500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.990000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.992500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.995000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
6.997500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.000000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.002500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.005000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.007500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.010000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.012500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.015000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.017500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.020000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.022500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.025000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.027500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.030000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.032500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.035000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.037500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.040000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.042500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.045000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.047500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.050000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
